VARIABLES = "x"	,"y"	,"u"	,"v"
0.47	 1.98	 1.000000	 1.000000
0.47	 2.00	 1.000000	 1.000000
0.50	 0.00	 1.000000	 1.000000
0.50	 0.03	 1.000000	 1.000000
0.50	 0.05	 1.000000	 1.000000
0.50	 0.08	 1.000000	 1.000000
0.50	 0.10	 1.000000	 1.000000
0.50	 0.13	 1.000000	 1.000000
0.50	 0.15	 1.000000	 1.000000
0.50	 0.17	 1.000000	 1.000000
0.50	 0.20	 1.000000	 1.000000
0.50	 0.23	 1.000000	 1.000000
0.50	 0.25	 1.000000	 1.000000
0.50	 0.28	 1.000000	 1.000000
0.50	 0.30	 1.000000	 1.000000
0.50	 0.33	 1.000000	 1.000000
0.50	 0.35	 1.000000	 1.000000
0.50	 0.38	 1.000000	 1.000000
0.50	 0.40	 1.000000	 1.000000
0.50	 0.43	 1.000000	 1.000000
0.50	 0.45	 1.000000	 1.000000
0.50	 0.47	 1.000000	 1.000000
0.50	 0.50	 1.000000	 1.000000
0.50	 0.53	 1.000000	 1.000000
0.50	 0.55	 1.000000	 1.000000
0.50	 0.57	 1.000000	 1.000000
0.50	 0.60	 1.000000	 1.000000
0.50	 0.63	 1.000000	 1.000000
0.50	 0.65	 1.000000	 1.000000
0.50	 0.68	 1.000000	 1.000000
0.50	 0.70	 1.000000	 1.000000
0.50	 0.73	 1.000000	 1.000000
0.50	 0.75	 1.000000	 1.000000
0.50	 0.78	 1.000000	 1.000000
0.50	 0.80	 1.000000	 1.000000
0.50	 0.82	 1.000000	 1.000000
0.50	 0.85	 1.000000	 1.000000
0.50	 0.88	 1.000000	 1.000000
0.50	 0.90	 1.000000	 1.000000
0.50	 0.93	 1.000000	 1.000000
0.50	 0.95	 1.000000	 1.000000
0.50	 0.98	 1.000000	 1.000000
0.50	 1.00	 1.000000	 1.000000
0.50	 1.02	 1.000000	 1.000000
0.50	 1.05	 1.000000	 1.000000
0.50	 1.08	 1.000000	 1.000000
0.50	 1.10	 1.000000	 1.000000
0.50	 1.13	 1.000000	 1.000000
0.50	 1.15	 1.000000	 1.000000
0.50	 1.18	 1.000000	 1.000000
0.50	 1.20	 1.000000	 1.000000
0.50	 1.23	 1.000000	 1.000000
0.50	 1.25	 1.000000	 1.000000
0.50	 1.27	 1.000000	 1.000000
0.50	 1.30	 1.000000	 1.000000
0.50	 1.33	 1.000000	 1.000000
0.50	 1.35	 1.000000	 1.000000
0.50	 1.38	 1.000000	 1.000000
0.50	 1.40	 1.000000	 1.000000
0.50	 1.43	 1.000000	 1.000000
0.50	 1.45	 1.000000	 1.000000
0.50	 1.48	 1.000000	 1.000000
0.50	 1.50	 1.000000	 1.000000
0.50	 1.52	 1.000000	 1.000000
0.50	 1.55	 1.000000	 1.000000
0.50	 1.58	 1.000000	 1.000000
0.50	 1.60	 1.000000	 1.000000
0.50	 1.63	 1.000000	 1.000000
0.50	 1.65	 1.000000	 1.000000
0.50	 1.68	 1.000000	 1.000000
0.50	 1.70	 1.000000	 1.000000
0.50	 1.73	 1.000000	 1.000000
0.50	 1.75	 1.000000	 1.000000
0.50	 1.77	 1.000000	 1.000000
0.50	 1.80	 1.000000	 1.000000
0.50	 1.83	 1.000000	 1.000000
0.50	 1.85	 1.000000	 1.000000
0.50	 1.88	 1.000000	 1.000000
0.50	 1.90	 1.000000	 1.000000
0.50	 1.93	 1.000000	 1.000000
0.50	 1.95	 1.000000	 1.000000
0.50	 1.98	 1.000000	 1.000000
0.50	 2.00	 1.000000	 1.000000
0.53	 0.00	 1.000000	 1.000000
0.53	 0.03	 1.000000	 1.000000
0.53	 0.05	 1.000000	 1.000000
0.53	 0.08	 1.000000	 1.000000
0.53	 0.10	 1.000000	 1.000000
0.53	 0.13	 1.000000	 1.000000
0.53	 0.15	 1.000000	 1.000000
0.53	 0.17	 1.000000	 1.000000
0.53	 0.20	 1.000000	 1.000000
0.53	 0.23	 1.000000	 1.000000
0.53	 0.25	 1.000000	 1.000000
0.53	 0.28	 1.000000	 1.000000
0.53	 0.30	 1.000000	 1.000000
0.53	 0.33	 1.000000	 1.000000
0.53	 0.35	 1.000000	 1.000000
0.53	 0.38	 1.000000	 1.000000
0.53	 0.40	 1.000000	 1.000000
0.53	 0.43	 1.000000	 1.000000
0.53	 0.45	 1.000000	 1.000000
0.53	 0.47	 1.000000	 1.000000
0.53	 0.50	 1.000000	 1.000000
0.53	 0.53	 1.000000	 1.000000
0.53	 0.55	 1.000000	 1.000000
0.53	 0.57	 1.000000	 1.000000
0.53	 0.60	 1.000000	 1.000000
0.53	 0.63	 1.000000	 1.000000
0.53	 0.65	 1.000000	 1.000000
0.53	 0.68	 1.000000	 1.000000
0.53	 0.70	 1.000000	 1.000000
0.53	 0.73	 1.000000	 1.000000
0.53	 0.75	 1.000000	 1.000000
0.53	 0.78	 1.000000	 1.000000
0.53	 0.80	 1.000000	 1.000000
0.53	 0.82	 1.000000	 1.000000
0.53	 0.85	 1.000000	 1.000000
0.53	 0.88	 1.000000	 1.000000
0.53	 0.90	 1.000000	 1.000000
0.53	 0.93	 1.000000	 1.000000
0.53	 0.95	 1.000000	 1.000000
0.53	 0.98	 1.000000	 1.000000
0.53	 1.00	 1.000000	 1.000000
0.53	 1.02	 1.000000	 1.000000
0.53	 1.05	 1.000000	 1.000000
0.53	 1.08	 1.000000	 1.000000
0.53	 1.10	 1.000000	 1.000000
0.53	 1.13	 1.000000	 1.000000
0.53	 1.15	 1.000000	 1.000000
0.53	 1.18	 1.000000	 1.000000
0.53	 1.20	 1.000000	 1.000000
0.53	 1.23	 1.000000	 1.000000
0.53	 1.25	 1.000000	 1.000000
0.53	 1.27	 1.000000	 1.000000
0.53	 1.30	 1.000000	 1.000000
0.53	 1.33	 1.000000	 1.000000
0.53	 1.35	 1.000000	 1.000000
0.53	 1.38	 1.000000	 1.000000
0.53	 1.40	 1.000000	 1.000000
0.53	 1.43	 1.000000	 1.000000
0.53	 1.45	 1.000000	 1.000000
0.53	 1.48	 1.000000	 1.000000
0.53	 1.50	 1.000000	 1.000000
0.53	 1.52	 1.000000	 1.000000
0.53	 1.55	 1.000000	 1.000000
0.53	 1.58	 1.000000	 1.000000
0.53	 1.60	 1.000000	 1.000000
0.53	 1.63	 1.000000	 1.000000
0.53	 1.65	 1.000000	 1.000000
0.53	 1.68	 1.000000	 1.000000
0.53	 1.70	 1.000000	 1.000000
0.53	 1.73	 1.000000	 1.000000
0.53	 1.75	 1.000000	 1.000000
0.53	 1.77	 1.000000	 1.000000
0.53	 1.80	 1.000000	 1.000000
0.53	 1.83	 1.000000	 1.000000
0.53	 1.85	 1.000000	 1.000000
0.53	 1.88	 1.000000	 1.000000
0.53	 1.90	 1.000000	 1.000000
0.53	 1.93	 1.000000	 1.000000
0.53	 1.95	 1.000000	 1.000000
0.53	 1.98	 1.000000	 1.000000
0.53	 2.00	 1.000000	 1.000000
0.55	 0.00	 1.000000	 1.000000
0.55	 0.03	 1.000000	 1.000000
0.55	 0.05	 1.000000	 1.000000
0.55	 0.08	 1.000000	 1.000000
0.55	 0.10	 1.000000	 1.000000
0.55	 0.13	 1.000000	 1.000000
0.55	 0.15	 1.000000	 1.000000
0.55	 0.17	 1.000000	 1.000000
0.55	 0.20	 1.000000	 1.000000
0.55	 0.23	 1.000000	 1.000000
0.55	 0.25	 1.000000	 1.000000
0.55	 0.28	 1.000000	 1.000000
0.55	 0.30	 1.000000	 1.000000
0.55	 0.33	 1.000000	 1.000000
0.55	 0.35	 1.000000	 1.000000
0.55	 0.38	 1.000000	 1.000000
0.55	 0.40	 1.000000	 1.000000
0.55	 0.43	 1.000000	 1.000000
0.55	 0.45	 1.000000	 1.000000
0.55	 0.47	 1.000000	 1.000000
0.55	 0.50	 1.000000	 1.000000
0.55	 0.53	 1.000000	 1.000000
0.55	 0.55	 1.000000	 1.000000
0.55	 0.57	 1.000000	 1.000000
0.55	 0.60	 1.000000	 1.000000
0.55	 0.63	 1.000000	 1.000000
0.55	 0.65	 1.000000	 1.000000
0.55	 0.68	 1.000000	 1.000000
0.55	 0.70	 1.000000	 1.000000
0.55	 0.73	 1.000000	 1.000000
0.55	 0.75	 1.000000	 1.000000
0.55	 0.78	 1.000000	 1.000000
0.55	 0.80	 1.000000	 1.000000
0.55	 0.82	 1.000000	 1.000000
0.55	 0.85	 1.000000	 1.000000
0.55	 0.88	 1.000000	 1.000000
0.55	 0.90	 1.000000	 1.000000
0.55	 0.93	 1.000000	 1.000000
0.55	 0.95	 1.000000	 1.000000
0.55	 0.98	 1.000000	 1.000000
0.55	 1.00	 1.000000	 1.000000
0.55	 1.02	 1.000000	 1.000000
0.55	 1.05	 1.000000	 1.000000
0.55	 1.08	 1.000000	 1.000000
0.55	 1.10	 1.000000	 1.000000
0.55	 1.13	 1.000000	 1.000000
0.55	 1.15	 1.000000	 1.000000
0.55	 1.18	 1.000000	 1.000000
0.55	 1.20	 1.000000	 1.000000
0.55	 1.23	 1.000000	 1.000000
0.55	 1.25	 1.000000	 1.000000
0.55	 1.27	 1.000000	 1.000000
0.55	 1.30	 1.000000	 1.000000
0.55	 1.33	 1.000000	 1.000000
0.55	 1.35	 1.000000	 1.000000
0.55	 1.38	 1.000000	 1.000000
0.55	 1.40	 1.000000	 1.000000
0.55	 1.43	 1.000000	 1.000000
0.55	 1.45	 1.000000	 1.000000
0.55	 1.48	 1.000000	 1.000000
0.55	 1.50	 1.000000	 1.000000
0.55	 1.52	 1.000000	 1.000000
0.55	 1.55	 1.000000	 1.000000
0.55	 1.58	 1.000000	 1.000000
0.55	 1.60	 1.000000	 1.000000
0.55	 1.63	 1.000000	 1.000000
0.55	 1.65	 1.000000	 1.000000
0.55	 1.68	 1.000000	 1.000000
0.55	 1.70	 1.000000	 1.000000
0.55	 1.73	 1.000000	 1.000000
0.55	 1.75	 1.000000	 1.000000
0.55	 1.77	 1.000000	 1.000000
0.55	 1.80	 1.000000	 1.000000
0.55	 1.83	 1.000000	 1.000000
0.55	 1.85	 1.000000	 1.000000
0.55	 1.88	 1.000000	 1.000000
0.55	 1.90	 1.000000	 1.000000
0.55	 1.93	 1.000000	 1.000000
0.55	 1.95	 1.000000	 1.000000
0.55	 1.98	 1.000000	 1.000000
0.55	 2.00	 1.000000	 1.000000
0.57	 0.00	 1.000000	 1.000000
0.57	 0.03	 1.000000	 1.000000
0.57	 0.05	 1.000000	 1.000000
0.57	 0.08	 1.000000	 1.000000
0.57	 0.10	 1.000000	 1.000000
0.57	 0.13	 1.000000	 1.000000
0.57	 0.15	 1.000000	 1.000000
0.57	 0.17	 1.000000	 1.000000
0.57	 0.20	 1.000000	 1.000000
0.57	 0.23	 1.000000	 1.000000
0.57	 0.25	 1.000000	 1.000000
0.57	 0.28	 1.000000	 1.000000
0.57	 0.30	 1.000000	 1.000000
0.57	 0.33	 1.000000	 1.000000
0.57	 0.35	 1.000000	 1.000000
0.57	 0.38	 1.000000	 1.000000
0.57	 0.40	 1.000000	 1.000000
0.57	 0.43	 1.000000	 1.000000
0.57	 0.45	 1.000000	 1.000000
0.57	 0.47	 1.000000	 1.000000
0.57	 0.50	 1.000000	 1.000000
0.57	 0.53	 1.000000	 1.000000
0.57	 0.55	 1.000000	 1.000000
0.57	 0.57	 1.000000	 1.000000
0.57	 0.60	 1.000000	 1.000000
0.57	 0.63	 1.000000	 1.000000
0.57	 0.65	 1.000000	 1.000000
0.57	 0.68	 1.000000	 1.000000
0.57	 0.70	 1.000000	 1.000000
0.57	 0.73	 1.000000	 1.000000
0.57	 0.75	 1.000000	 1.000000
0.57	 0.78	 1.000000	 1.000000
0.57	 0.80	 1.000000	 1.000000
0.57	 0.82	 1.000000	 1.000000
0.57	 0.85	 1.000000	 1.000000
0.57	 0.88	 1.000000	 1.000000
0.57	 0.90	 1.000000	 1.000000
0.57	 0.93	 1.000000	 1.000000
0.57	 0.95	 1.000000	 1.000000
0.57	 0.98	 1.000000	 1.000000
0.57	 1.00	 1.000000	 1.000000
0.57	 1.02	 1.000000	 1.000000
0.57	 1.05	 1.000000	 1.000000
0.57	 1.08	 1.000000	 1.000000
0.57	 1.10	 1.000000	 1.000000
0.57	 1.13	 1.000000	 1.000000
0.57	 1.15	 1.000000	 1.000000
0.57	 1.18	 1.000000	 1.000000
0.57	 1.20	 1.000000	 1.000000
0.57	 1.23	 1.000001	 1.000001
0.57	 1.25	 1.000001	 1.000001
0.57	 1.27	 1.000001	 1.000001
0.57	 1.30	 1.000001	 1.000001
0.57	 1.33	 1.000001	 1.000001
0.57	 1.35	 1.000001	 1.000001
0.57	 1.38	 1.000001	 1.000001
0.57	 1.40	 1.000001	 1.000001
0.57	 1.43	 1.000001	 1.000001
0.57	 1.45	 1.000001	 1.000001
0.57	 1.48	 1.000001	 1.000001
0.57	 1.50	 1.000001	 1.000001
0.57	 1.52	 1.000001	 1.000001
0.57	 1.55	 1.000001	 1.000001
0.57	 1.58	 1.000001	 1.000001
0.57	 1.60	 1.000001	 1.000001
0.57	 1.63	 1.000000	 1.000000
0.57	 1.65	 1.000000	 1.000000
0.57	 1.68	 1.000000	 1.000000
0.57	 1.70	 1.000000	 1.000000
0.57	 1.73	 1.000000	 1.000000
0.57	 1.75	 1.000000	 1.000000
0.57	 1.77	 1.000000	 1.000000
0.57	 1.80	 1.000000	 1.000000
0.57	 1.83	 1.000000	 1.000000
0.57	 1.85	 1.000000	 1.000000
0.57	 1.88	 1.000000	 1.000000
0.57	 1.90	 1.000000	 1.000000
0.57	 1.93	 1.000000	 1.000000
0.57	 1.95	 1.000000	 1.000000
0.57	 1.98	 1.000000	 1.000000
0.57	 2.00	 1.000000	 1.000000
0.60	 0.00	 1.000000	 1.000000
0.60	 0.03	 1.000000	 1.000000
0.60	 0.05	 1.000000	 1.000000
0.60	 0.08	 1.000000	 1.000000
0.60	 0.10	 1.000000	 1.000000
0.60	 0.13	 1.000000	 1.000000
0.60	 0.15	 1.000000	 1.000000
0.60	 0.17	 1.000000	 1.000000
0.60	 0.20	 1.000000	 1.000000
0.60	 0.23	 1.000000	 1.000000
0.60	 0.25	 1.000000	 1.000000
0.60	 0.28	 1.000000	 1.000000
0.60	 0.30	 1.000000	 1.000000
0.60	 0.33	 1.000000	 1.000000
0.60	 0.35	 1.000000	 1.000000
0.60	 0.38	 1.000000	 1.000000
0.60	 0.40	 1.000000	 1.000000
0.60	 0.43	 1.000000	 1.000000
0.60	 0.45	 1.000000	 1.000000
0.60	 0.47	 1.000000	 1.000000
0.60	 0.50	 1.000000	 1.000000
0.60	 0.53	 1.000000	 1.000000
0.60	 0.55	 1.000000	 1.000000
0.60	 0.57	 1.000000	 1.000000
0.60	 0.60	 1.000001	 1.000001
0.60	 0.63	 1.000001	 1.000001
0.60	 0.65	 1.000001	 1.000001
0.60	 0.68	 1.000001	 1.000001
0.60	 0.70	 1.000001	 1.000001
0.60	 0.73	 1.000001	 1.000001
0.60	 0.75	 1.000001	 1.000001
0.60	 0.78	 1.000001	 1.000001
0.60	 0.80	 1.000001	 1.000001
0.60	 0.82	 1.000001	 1.000001
0.60	 0.85	 1.000001	 1.000001
0.60	 0.88	 1.000001	 1.000001
0.60	 0.90	 1.000001	 1.000001
0.60	 0.93	 1.000001	 1.000001
0.60	 0.95	 1.000001	 1.000001
0.60	 0.98	 1.000001	 1.000001
0.60	 1.00	 1.000001	 1.000001
0.60	 1.02	 1.000001	 1.000001
0.60	 1.05	 1.000001	 1.000001
0.60	 1.08	 1.000001	 1.000001
0.60	 1.10	 1.000001	 1.000001
0.60	 1.13	 1.000001	 1.000001
0.60	 1.15	 1.000001	 1.000001
0.60	 1.18	 1.000001	 1.000001
0.60	 1.20	 1.000001	 1.000001
0.60	 1.23	 1.000001	 1.000001
0.60	 1.25	 1.000002	 1.000002
0.60	 1.27	 1.000002	 1.000002
0.60	 1.30	 1.000002	 1.000002
0.60	 1.33	 1.000002	 1.000002
0.60	 1.35	 1.000002	 1.000002
0.60	 1.38	 1.000002	 1.000002
0.60	 1.40	 1.000002	 1.000002
0.60	 1.43	 1.000002	 1.000002
0.60	 1.45	 1.000002	 1.000002
0.60	 1.48	 1.000002	 1.000002
0.60	 1.50	 1.000002	 1.000002
0.60	 1.52	 1.000002	 1.000002
0.60	 1.55	 1.000002	 1.000002
0.60	 1.58	 1.000002	 1.000002
0.60	 1.60	 1.000001	 1.000001
0.60	 1.63	 1.000001	 1.000001
0.60	 1.65	 1.000001	 1.000001
0.60	 1.68	 1.000001	 1.000001
0.60	 1.70	 1.000001	 1.000001
0.60	 1.73	 1.000000	 1.000000
0.60	 1.75	 1.000000	 1.000000
0.60	 1.77	 1.000000	 1.000000
0.60	 1.80	 1.000000	 1.000000
0.60	 1.83	 1.000000	 1.000000
0.60	 1.85	 1.000000	 1.000000
0.60	 1.88	 1.000000	 1.000000
0.60	 1.90	 1.000000	 1.000000
0.60	 1.93	 1.000000	 1.000000
0.60	 1.95	 1.000000	 1.000000
0.60	 1.98	 1.000000	 1.000000
0.60	 2.00	 1.000000	 1.000000
0.63	 0.00	 1.000000	 1.000000
0.63	 0.03	 1.000000	 1.000000
0.63	 0.05	 1.000000	 1.000000
0.63	 0.08	 1.000000	 1.000000
0.63	 0.10	 1.000000	 1.000000
0.63	 0.13	 1.000000	 1.000000
0.63	 0.15	 1.000000	 1.000000
0.63	 0.17	 1.000000	 1.000000
0.63	 0.20	 1.000000	 1.000000
0.63	 0.23	 1.000000	 1.000000
0.63	 0.25	 1.000000	 1.000000
0.63	 0.28	 1.000000	 1.000000
0.63	 0.30	 1.000000	 1.000000
0.63	 0.33	 1.000000	 1.000000
0.63	 0.35	 1.000000	 1.000000
0.63	 0.38	 1.000000	 1.000000
0.63	 0.40	 1.000000	 1.000000
0.63	 0.43	 1.000000	 1.000000
0.63	 0.45	 1.000000	 1.000000
0.63	 0.47	 1.000000	 1.000000
0.63	 0.50	 1.000000	 1.000000
0.63	 0.53	 1.000000	 1.000000
0.63	 0.55	 1.000000	 1.000000
0.63	 0.57	 1.000000	 1.000000
0.63	 0.60	 1.000001	 1.000001
0.63	 0.63	 1.000001	 1.000001
0.63	 0.65	 1.000001	 1.000001
0.63	 0.68	 1.000001	 1.000001
0.63	 0.70	 1.000001	 1.000001
0.63	 0.73	 1.000001	 1.000001
0.63	 0.75	 1.000001	 1.000001
0.63	 0.78	 1.000001	 1.000001
0.63	 0.80	 1.000001	 1.000001
0.63	 0.82	 1.000001	 1.000001
0.63	 0.85	 1.000001	 1.000001
0.63	 0.88	 1.000001	 1.000001
0.63	 0.90	 1.000001	 1.000001
0.63	 0.93	 1.000001	 1.000001
0.63	 0.95	 1.000001	 1.000001
0.63	 0.98	 1.000001	 1.000001
0.63	 1.00	 1.000001	 1.000001
0.63	 1.02	 1.000002	 1.000002
0.63	 1.05	 1.000002	 1.000002
0.63	 1.08	 1.000003	 1.000003
0.63	 1.10	 1.000004	 1.000004
0.63	 1.13	 1.000004	 1.000004
0.63	 1.15	 1.000005	 1.000005
0.63	 1.18	 1.000005	 1.000005
0.63	 1.20	 1.000006	 1.000006
0.63	 1.23	 1.000006	 1.000006
0.63	 1.25	 1.000006	 1.000006
0.63	 1.27	 1.000007	 1.000007
0.63	 1.30	 1.000007	 1.000007
0.63	 1.33	 1.000007	 1.000007
0.63	 1.35	 1.000007	 1.000007
0.63	 1.38	 1.000007	 1.000007
0.63	 1.40	 1.000007	 1.000007
0.63	 1.43	 1.000007	 1.000007
0.63	 1.45	 1.000007	 1.000007
0.63	 1.48	 1.000007	 1.000007
0.63	 1.50	 1.000007	 1.000007
0.63	 1.52	 1.000007	 1.000007
0.63	 1.55	 1.000006	 1.000006
0.63	 1.58	 1.000006	 1.000006
0.63	 1.60	 1.000005	 1.000005
0.63	 1.63	 1.000005	 1.000005
0.63	 1.65	 1.000004	 1.000004
0.63	 1.68	 1.000003	 1.000003
0.63	 1.70	 1.000003	 1.000003
0.63	 1.73	 1.000002	 1.000002
0.63	 1.75	 1.000001	 1.000001
0.63	 1.77	 1.000001	 1.000001
0.63	 1.80	 1.000000	 1.000000
0.63	 1.83	 1.000000	 1.000000
0.63	 1.85	 1.000000	 1.000000
0.63	 1.88	 1.000000	 1.000000
0.63	 1.90	 1.000000	 1.000000
0.63	 1.93	 1.000000	 1.000000
0.63	 1.95	 1.000000	 1.000000
0.63	 1.98	 1.000000	 1.000000
0.63	 2.00	 1.000000	 1.000000
0.65	 0.00	 1.000000	 1.000000
0.65	 0.03	 1.000000	 1.000000
0.65	 0.05	 1.000000	 1.000000
0.65	 0.08	 1.000000	 1.000000
0.65	 0.10	 1.000000	 1.000000
0.65	 0.13	 1.000000	 1.000000
0.65	 0.15	 1.000000	 1.000000
0.65	 0.17	 1.000000	 1.000000
0.65	 0.20	 1.000000	 1.000000
0.65	 0.23	 1.000000	 1.000000
0.65	 0.25	 1.000000	 1.000000
0.65	 0.28	 1.000000	 1.000000
0.65	 0.30	 1.000000	 1.000000
0.65	 0.33	 1.000000	 1.000000
0.65	 0.35	 1.000000	 1.000000
0.65	 0.38	 1.000000	 1.000000
0.65	 0.40	 1.000000	 1.000000
0.65	 0.43	 1.000000	 1.000000
0.65	 0.45	 1.000000	 1.000000
0.65	 0.47	 1.000000	 1.000000
0.65	 0.50	 1.000000	 1.000000
0.65	 0.53	 1.000000	 1.000000
0.65	 0.55	 1.000000	 1.000000
0.65	 0.57	 1.000000	 1.000000
0.65	 0.60	 1.000001	 1.000001
0.65	 0.63	 1.000001	 1.000001
0.65	 0.65	 1.000001	 1.000001
0.65	 0.68	 1.000001	 1.000001
0.65	 0.70	 1.000001	 1.000001
0.65	 0.73	 1.000001	 1.000001
0.65	 0.75	 1.000001	 1.000001
0.65	 0.78	 1.000001	 1.000001
0.65	 0.80	 1.000001	 1.000001
0.65	 0.82	 1.000001	 1.000001
0.65	 0.85	 1.000001	 1.000001
0.65	 0.88	 1.000001	 1.000001
0.65	 0.90	 1.000001	 1.000001
0.65	 0.93	 1.000002	 1.000002
0.65	 0.95	 1.000003	 1.000003
0.65	 0.98	 1.000004	 1.000004
0.65	 1.00	 1.000005	 1.000005
0.65	 1.02	 1.000007	 1.000007
0.65	 1.05	 1.000010	 1.000010
0.65	 1.08	 1.000012	 1.000012
0.65	 1.10	 1.000015	 1.000015
0.65	 1.13	 1.000017	 1.000017
0.65	 1.15	 1.000019	 1.000019
0.65	 1.18	 1.000021	 1.000021
0.65	 1.20	 1.000023	 1.000023
0.65	 1.23	 1.000025	 1.000025
0.65	 1.25	 1.000026	 1.000026
0.65	 1.27	 1.000026	 1.000026
0.65	 1.30	 1.000027	 1.000027
0.65	 1.33	 1.000027	 1.000027
0.65	 1.35	 1.000027	 1.000027
0.65	 1.38	 1.000028	 1.000028
0.65	 1.40	 1.000028	 1.000028
0.65	 1.43	 1.000028	 1.000028
0.65	 1.45	 1.000027	 1.000027
0.65	 1.48	 1.000027	 1.000027
0.65	 1.50	 1.000026	 1.000026
0.65	 1.52	 1.000025	 1.000025
0.65	 1.55	 1.000024	 1.000024
0.65	 1.58	 1.000022	 1.000022
0.65	 1.60	 1.000020	 1.000020
0.65	 1.63	 1.000017	 1.000017
0.65	 1.65	 1.000015	 1.000015
0.65	 1.68	 1.000012	 1.000012
0.65	 1.70	 1.000009	 1.000009
0.65	 1.73	 1.000007	 1.000007
0.65	 1.75	 1.000005	 1.000005
0.65	 1.77	 1.000003	 1.000003
0.65	 1.80	 1.000002	 1.000002
0.65	 1.83	 1.000001	 1.000001
0.65	 1.85	 1.000000	 1.000000
0.65	 1.88	 1.000000	 1.000000
0.65	 1.90	 1.000000	 1.000000
0.65	 1.93	 1.000000	 1.000000
0.65	 1.95	 1.000000	 1.000000
0.65	 1.98	 1.000000	 1.000000
0.65	 2.00	 1.000000	 1.000000
0.68	 0.00	 1.000000	 1.000000
0.68	 0.03	 1.000000	 1.000000
0.68	 0.05	 1.000000	 1.000000
0.68	 0.08	 1.000000	 1.000000
0.68	 0.10	 1.000000	 1.000000
0.68	 0.13	 1.000000	 1.000000
0.68	 0.15	 1.000000	 1.000000
0.68	 0.17	 1.000000	 1.000000
0.68	 0.20	 1.000000	 1.000000
0.68	 0.23	 1.000000	 1.000000
0.68	 0.25	 1.000000	 1.000000
0.68	 0.28	 1.000000	 1.000000
0.68	 0.30	 1.000000	 1.000000
0.68	 0.33	 1.000000	 1.000000
0.68	 0.35	 1.000000	 1.000000
0.68	 0.38	 1.000000	 1.000000
0.68	 0.40	 1.000000	 1.000000
0.68	 0.43	 1.000000	 1.000000
0.68	 0.45	 1.000000	 1.000000
0.68	 0.47	 1.000000	 1.000000
0.68	 0.50	 1.000000	 1.000000
0.68	 0.53	 1.000000	 1.000000
0.68	 0.55	 1.000000	 1.000000
0.68	 0.57	 1.000000	 1.000000
0.68	 0.60	 1.000001	 1.000001
0.68	 0.63	 1.000001	 1.000001
0.68	 0.65	 1.000001	 1.000001
0.68	 0.68	 1.000001	 1.000001
0.68	 0.70	 1.000001	 1.000001
0.68	 0.73	 1.000001	 1.000001
0.68	 0.75	 1.000001	 1.000001
0.68	 0.78	 1.000001	 1.000001
0.68	 0.80	 1.000001	 1.000001
0.68	 0.82	 1.000001	 1.000001
0.68	 0.85	 1.000001	 1.000001
0.68	 0.88	 1.000002	 1.000002
0.68	 0.90	 1.000004	 1.000004
0.68	 0.93	 1.000006	 1.000006
0.68	 0.95	 1.000009	 1.000009
0.68	 0.98	 1.000014	 1.000014
0.68	 1.00	 1.000020	 1.000020
0.68	 1.02	 1.000027	 1.000027
0.68	 1.05	 1.000035	 1.000035
0.68	 1.08	 1.000043	 1.000043
0.68	 1.10	 1.000052	 1.000052
0.68	 1.13	 1.000060	 1.000060
0.68	 1.15	 1.000068	 1.000068
0.68	 1.18	 1.000075	 1.000075
0.68	 1.20	 1.000080	 1.000080
0.68	 1.23	 1.000085	 1.000085
0.68	 1.25	 1.000088	 1.000088
0.68	 1.27	 1.000091	 1.000091
0.68	 1.30	 1.000092	 1.000092
0.68	 1.33	 1.000093	 1.000093
0.68	 1.35	 1.000094	 1.000094
0.68	 1.38	 1.000095	 1.000095
0.68	 1.40	 1.000095	 1.000095
0.68	 1.43	 1.000094	 1.000094
0.68	 1.45	 1.000093	 1.000093
0.68	 1.48	 1.000092	 1.000092
0.68	 1.50	 1.000089	 1.000089
0.68	 1.52	 1.000085	 1.000085
0.68	 1.55	 1.000080	 1.000080
0.68	 1.58	 1.000074	 1.000074
0.68	 1.60	 1.000066	 1.000066
0.68	 1.63	 1.000058	 1.000058
0.68	 1.65	 1.000049	 1.000049
0.68	 1.68	 1.000039	 1.000039
0.68	 1.70	 1.000031	 1.000031
0.68	 1.73	 1.000023	 1.000023
0.68	 1.75	 1.000017	 1.000017
0.68	 1.77	 1.000011	 1.000011
0.68	 1.80	 1.000008	 1.000008
0.68	 1.83	 1.000005	 1.000005
0.68	 1.85	 1.000003	 1.000003
0.68	 1.88	 1.000001	 1.000001
0.68	 1.90	 1.000000	 1.000000
0.68	 1.93	 1.000000	 1.000000
0.68	 1.95	 1.000000	 1.000000
0.68	 1.98	 1.000000	 1.000000
0.68	 2.00	 1.000000	 1.000000
0.70	 0.00	 1.000000	 1.000000
0.70	 0.03	 1.000000	 1.000000
0.70	 0.05	 1.000000	 1.000000
0.70	 0.08	 1.000000	 1.000000
0.70	 0.10	 1.000000	 1.000000
0.70	 0.13	 1.000000	 1.000000
0.70	 0.15	 1.000000	 1.000000
0.70	 0.17	 1.000000	 1.000000
0.70	 0.20	 1.000000	 1.000000
0.70	 0.23	 1.000000	 1.000000
0.70	 0.25	 1.000000	 1.000000
0.70	 0.28	 1.000000	 1.000000
0.70	 0.30	 1.000000	 1.000000
0.70	 0.33	 1.000000	 1.000000
0.70	 0.35	 1.000000	 1.000000
